reason,part_number,make,model,year_from,year_to,description,engine_type,body_type,engine_code,power_kw
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1971,1974,"HQ 5.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1971,1974,"HQ 5.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1971,1974,"HQ 5.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1971,1974,"HQ 5.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1971,1974,"HQ 5.7 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"350",206
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1971,1974,"HQ 5.7 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"350",206
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 202 (Red)",96
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 202 (Red)",96
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 202 (Red)",101
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 3.3 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 202 (Red)",101
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1970,1971,"HG 5.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 2.6 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",97
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",97
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",92
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",92
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",108
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 3.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 186 (Red)",108
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",138
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",138
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",130
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 4.2 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 253 (Red)",130
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"307",157
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"307",157
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 308 (Red)",179
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.0 Petrol Rear-Wheel Drive Wagon Van",Petrol,Wagon Van,"GMH 308 (Red)",179
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.4 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"327,54C",224
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1969,1970,"HT 5.4 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"327,54C",224
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Sedan",Petrol,Sedan,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Ute",Petrol,Ute,"GMH 161 (Red)",81
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",85
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",85
"No matching vehicle found in DB",67 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",81
"No matching vehicle found in DB",57 MF,HOLDEN,"H SERIES",1968,1969,"HK 2.6 Petrol Rear-Wheel Drive Wagon",Petrol,Wagon,"GMH 161 (Red)",81
