brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M6 | TY1,1M2.8043A_,355mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M6 | TY3,1M3.8043A_,355mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M6 | D,1M1.9020A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M6 | TY1,1M2.9020A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M6 | TY3,1M3.9020A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M4 | D,2P1.8021A_,345mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M4 | TY1,2P2.8021A_,345mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q60 Coupe,08/13,>,3.7,10/13,>,235,320,UPGRADE GT kit,GT | M4 | TY3,2P3.8021A_,345mm,28mm,,,,,,,,,,,,,,,4,2 pieces,Monoblock
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake discs,Prime,09.E235.11,320mm,28mm,49mm,,5,Ventilated,68mm,26mm,,1,,,,,,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake discs,Prime,09.D708.11,355mm,32mm,49mm,,5,Ventilated,68mm,30mm,,1,,,,,,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake discs,Prime,09.B265.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake discs,Prime,09.E528.11,350mm,20mm,62mm,,5,Ventilated,68mm,18mm,,1,,,,,,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime,P 56 089,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime Ceramic,P56089N,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime,P 56 106,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime Ceramic,P56106N,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Xtra Ceramic,P56106NX,,16mm,62mm,152mm,,,,,,,Akebono,Acoustic,"22117, 22118, 22119",D1736 8906,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime,P 56 095,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime Ceramic,P56095N,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime,P 56 046,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Prime Ceramic,P56046N,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,2.0 T,09/16,>,155,211,Brake pads,Xtra Ceramic,P56046NX,,14mm,37mm,105mm,,,,,,,Akebono,Acoustic,"23871, 23872, 24088","D1288 8405, D1393 8501, D1626 8842, D905 7784",With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,3.0 T,09/16,>,298,405,Brake pads,Prime,P 56 089,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,3.0 T,09/16,>,298,405,Brake pads,Prime Ceramic,P56089N,,16mm,76mm,127mm,,,,,,,Akebono,Acoustic,"24920, 24994",D1346 8457,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,3.0 T,09/16,>,298,405,Brake pads,Prime,P 56 095,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,
INFINITI,Q60 Coupe,09/16,>,3.0 T,09/16,>,298,405,Brake pads,Prime Ceramic,P56095N,,14mm,59mm,100mm,,,,,,,Akebono,Acoustic,"24921, 24995",D1347 8458,With anti-squeal shim,
INFINITI,Q70 (Y51),03/13,>,3.0,03/13,>,175,238,Brake discs,Prime,09.E522.11,320mm,34mm,49mm,,5,Ventilated,68mm,32mm,,1,,,,,,
INFINITI,Q70 (Y51),03/13,>,3.0,03/13,>,175,238,Brake discs,Prime,09.D708.11,355mm,32mm,49mm,,5,Ventilated,68mm,30mm,,1,,,,,,
INFINITI,Q70 (Y51),03/13,>,3.0,03/13,>,175,238,Brake discs,Prime,09.B265.11,308mm,16mm,62mm,,5,Ventilated,68mm,14mm,,2,,,,,,
INFINITI,Q70 (Y51),03/13,>,3.0,03/13,>,175,238,Brake discs,Prime,09.E528.11,350mm,20mm,62mm,,5,Ventilated,68mm,18mm,,1,,,,,,
